video,frame,knee_left,knee_right,hip_left,hip_right,trunk_angle,motion_energy
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,0,176.3515492444076,179.2752289797614,162.29463110341666,167.2566362281041,174.90428424268427,0.0
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,1,174.70691058879638,179.94574699943993,160.76186282022292,166.6320833028638,175.04855346442827,0.004909863029537878
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,2,173.7087612020486,179.82753251082354,159.7461147064079,166.54391109048944,175.23690235700144,0.0036755027579331904
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,3,171.08877413065565,179.4401488497582,157.19943474874214,166.26053374271297,175.5391911838633,0.007217620876524414
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,4,168.2250100122713,179.24831233878206,154.27271637368924,167.815859955207,176.12408038300774,0.00805229162057003
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,5,166.62187579435763,176.85006422012614,152.1740060542546,170.50383238310434,176.75226849768808,0.008315914344363592
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,6,164.89730655720473,173.91994865334183,150.05682102202817,173.95382834556287,177.40953697702926,0.009131561958455311
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,7,164.415814397297,172.3474998599588,149.14159193106178,176.6472001578771,178.05497516104398,0.008645541398698503
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,8,165.67026479396202,171.45462220172888,149.68908658071453,179.01480424821713,178.77294187221347,0.007801901137628108
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,9,168.0840114816863,172.4903012908399,151.5929143032723,179.414261885781,179.22476751655066,0.0076667707484641134
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,10,171.36701371671836,173.5759368716725,154.12290961198852,179.80371208385534,179.7296876378394,0.008818906603903344
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,11,174.01840682874982,175.1537457079831,155.99714648242366,179.64535921895845,179.76616580166979,0.009137329582172303
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,12,175.38028755669427,175.75522565413817,156.72674525421357,179.94560207924343,179.3459035472804,0.010370105117776288
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,13,176.13803770857618,176.11440719260784,157.10851721152812,179.6051189481976,179.0598687493983,0.010434472044327625
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,14,177.03740502026423,176.91715442106965,157.63159381475978,179.7194865040202,178.82203213579533,0.010680876167585904
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,15,177.8443170231982,178.85241473460746,158.35667511753348,178.91354658289274,178.7662337831052,0.011435503620105899
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,16,179.07746045110986,179.08493935153334,159.53966196150586,177.15663877659355,178.83748148335553,0.010275762496832052
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,17,179.322473119315,176.74094231405064,161.08542554872446,174.96313361404017,178.96867697729598,0.009152894033888448
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,18,177.60415465153005,174.1146831476267,162.6774290634756,172.46421261631232,179.0980704143293,0.008279296989163848
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,19,176.11630462506858,172.03521843348275,164.14502614241724,170.37770766764038,179.237294671846,0.007283246979791866
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,20,174.93942212173326,170.35351566619016,165.4560764333743,168.62777285647888,179.39275754355288,0.005988900405046221
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,21,173.97099383319505,168.96165931773277,166.51970123312447,167.21607867661945,179.51101876144574,0.004754485593776959
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,22,173.22404044586298,167.58075727983578,167.35955177747692,165.94551901356226,179.5856276165493,0.003688760000925189
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,23,173.026393570908,165.7952094495099,167.69864672567414,164.3593250080336,179.65300354446802,0.0027779640142790753
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,24,173.16209593303589,163.98628458613183,167.7443206010065,162.71633957535622,179.71940747832872,0.001747516204030704
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,25,173.46332759185597,162.06493285433174,167.54377565814312,160.97195308528708,179.76826140738302,0.0013256075444337608
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,26,173.5964281102827,160.25899752174968,167.45131095793224,159.3486721347332,179.80924623138364,0.001440562305394958
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,27,173.76550165909015,159.09229796509183,167.3675586256205,158.2784737804813,179.82862018726448,0.0016820165189073836
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,28,174.18482022749137,158.61918700199396,167.0770113419542,157.7335004204288,179.86494414167734,0.002202260969724086
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,29,174.6056694884881,158.33433768062213,166.9040880093049,157.31811041742114,179.92193831012986,0.0026712480933992174
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,30,175.30770560570804,158.57115036336842,166.5553104104572,157.37585346403566,179.95010536777704,0.0031752578457114053
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,31,175.9857788882658,158.9133353027241,166.26823991368377,157.51888586848585,179.9437549148948,0.0033810506872108386
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,32,176.33153133036743,159.2148078713339,166.11416691407885,157.67571411670136,179.87781727162078,0.004339172411493099
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,33,176.67610883590757,159.73607226061276,165.7337977640813,158.07225381635607,179.70208445760198,0.004875082217425008
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,34,176.94591046815395,160.1507253259091,165.2692142086288,158.3874178049067,179.46700412447723,0.005676097538782065
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,35,176.86973983406835,160.1664344089292,165.00745056915193,158.3582144829901,179.20390690384772,0.006420026697769432
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,36,176.7042531671545,160.17737410782007,164.81832196081103,158.44624560150407,178.93495190069547,0.006768731856889408
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,37,176.2013968540683,160.29092752689425,165.06828439510377,158.64667370098172,178.7430140918958,0.006277676326716236
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,38,174.7480888379774,160.96318598697118,166.25567338165513,159.27561203761445,178.6266022840757,0.005980589147917642
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,39,173.75842697659266,161.93102441420427,166.86851170932601,160.21488190995123,178.52548769827945,0.0056512693595104
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,40,173.66857292685424,163.57047962726494,166.68457292034745,161.80787121973682,178.4466430590614,0.006044657477848169
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,41,174.26128096828495,165.65374790218357,165.85743382665865,163.71630272822438,178.37213228277525,0.006706760433961528
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,42,175.56536888833068,167.23077410964393,164.31840527550767,165.15483353784876,178.2581826261041,0.006721282750406591
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,43,178.25053195185532,168.16076162836436,161.92097863519595,166.15608793545886,178.11600094068282,0.006266493425184162
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,44,179.06279080315892,168.67791754546883,159.7191711947302,166.79310642866088,177.94416870608595,0.007950070231557645
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,45,175.34062696100625,168.52914753406196,157.04513214338746,166.80418359609766,177.77706881493611,0.010195684369713989
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,46,171.40188010596376,167.71792830428504,154.57472165714327,166.13958014680904,177.70144550586667,0.012260424523397798
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,47,167.76994794903558,167.0799011184039,152.57296245611963,165.56694280918208,177.72928246312057,0.013805653672772965
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,48,165.41685847312047,166.5131968860306,151.5692100792855,165.07960394807085,177.8677955925508,0.014684136076356026
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,49,164.12056924461015,166.09156287852224,151.4131227480738,164.56124460428137,178.13619852720305,0.015421639663259311
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,50,164.2165889733155,165.7693866849129,152.07367991732423,164.03763083497938,178.51001296271968,0.015633331530621603
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,51,164.78636158370375,165.07972174163876,153.1266284632701,163.50126250654242,178.91547188028562,0.016357427666790048
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,52,165.9527883505275,164.4032713113278,154.69002108254924,162.81256865479355,179.46877647439354,0.016307154039262486
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,53,167.49114569965593,163.59079200925808,156.26245658205994,161.81734283676374,179.88538477207553,0.015134868393920212
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,54,169.17146880658655,162.8267073711297,157.8951616780785,160.97284513545029,179.20768064569234,0.014206621194738681
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,55,171.28848010283238,162.14067290039785,159.69195344597438,160.25695827669085,178.5468524724012,0.01422163368883041
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,56,173.8748695517158,162.14106666087204,161.4099175996411,159.7338844029366,177.89947546260203,0.012138941124789153
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,57,176.3696842580696,162.9731602522559,163.01305207536126,159.65746485046625,177.35483464113182,0.010001665744028727
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,58,178.5950242850324,164.09979038921063,164.64812339841043,159.92209958068904,176.87275573196317,0.01015410241591135
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,59,179.49813389356805,165.142131982803,166.25962556994824,160.2443893918406,176.42249428728775,0.009478986030278625
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,60,178.1191165439939,166.183463547759,167.71007646804307,160.57799614225894,175.96503912495575,0.007378548630553997
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,61,177.18707775020903,167.14191532345853,169.09354991741097,160.9975347042958,175.552612121194,0.007162242306333992
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,62,176.86897708486154,167.51852630725512,170.09646509382196,161.3113007523431,175.22019794850218,0.006191215877686399
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,63,176.82004069494283,167.8209708886604,170.77905183031422,161.59733374184208,174.97434703433711,0.004487973553455609
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,64,176.990709823019,168.23315722523085,171.16475584293963,161.88424583117157,174.7782090113279,0.0035392244044432936
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,65,177.07574661121043,168.72115670192065,171.46207480322946,162.3002953985258,174.67881972262072,0.0032377075992298296
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,66,177.10358186759302,169.19330320445454,171.7005187828316,162.75340999925402,174.62678904619017,0.003100331927027652
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,67,177.00534404086628,169.61698246439244,171.87745794606457,163.26473714082584,174.60938315179223,0.0028340639948611387
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,68,177.1795408825772,169.97962486957164,171.94331860498752,163.80835966103805,174.62883070698075,0.002765802690413736
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,69,177.58074523687927,170.27136075313126,171.86282112241068,164.3981657795922,174.70478879195207,0.003040549272689951
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,70,178.16884472734696,170.52629514298118,171.62661738049454,164.92589831655366,174.77249991887643,0.003150160844209912
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,71,178.87770292996728,170.79155953721536,171.24706490896702,165.41831866920774,174.83423539790746,0.0030426485787710643
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,72,179.69480428475154,171.1188199578283,170.70224811449305,165.90542812265755,174.91187338301154,0.0027793822479066513
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,73,179.66112428127866,171.51095526263637,170.11861059207075,166.4243166674753,174.9662191933374,0.002678990140709713
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,74,179.15073246761844,172.0045990788004,169.50181939517702,167.04414569914076,175.0130988450424,0.0027735671064533936
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,75,178.70863304106,172.60052176317342,168.88309443069778,167.77449639776668,175.04691122992145,0.0030417921411724914
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,76,178.44722533815988,173.19897739054053,168.41736862593163,168.49905732716152,175.04007945043955,0.0033890083081738625
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,77,178.38304177306077,173.60115581548476,168.12963197261246,169.00062098278772,174.89531968040592,0.003432548320178547
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,78,178.51986372724974,173.84961256584987,167.9838914028202,169.3016442903964,174.63557934838255,0.003796938577374112
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,79,178.93214493703218,173.91164048191683,168.103643568846,169.2173003251287,174.18341395106796,0.0038386707305335128
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,80,179.34199395426012,173.81249318474198,168.3055805574094,168.93658754059905,173.73112712583512,0.0038423564585112944
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,81,179.6726027666106,173.66735207703027,168.6353098385565,168.63168150720378,173.2892198561569,0.003831397174015227
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,82,179.81418233245978,173.75699281348835,168.94282113095022,168.49798587682596,172.97247634395603,0.0031614586734589846
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,83,179.92151631418608,174.06350486933687,169.25606553641092,168.5416967025297,172.82165634906193,0.0026942753018201976
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,84,179.91488801538668,174.6764708367686,169.59947476758447,168.80146720571972,172.8725173601056,0.0036290241420400124
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,85,179.90686201451865,175.37843644735517,169.85888781419132,169.11773185924486,172.9868653294804,0.003459294548344361
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,86,179.70807219971874,176.08780725971863,169.87990724570898,169.4652427182847,173.17746909381444,0.0033185808824540935
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,87,179.43491773578918,176.6058722119713,169.87863435756952,169.8268964135526,173.39427789935158,0.0031754861785892883
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,88,179.2192479733698,176.92104412742157,169.78107376546305,170.08007015691385,173.59431456299276,0.0033816555387117353
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,89,179.04192953338483,177.0632440829692,169.46751701989623,170.31999870407626,173.82398271052443,0.0033901250282363693
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,90,178.7304876206589,177.14424943115057,169.2245359464867,170.56478890204636,174.0938251443766,0.0032788320372717666
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,91,178.34437943071632,177.21886618925677,168.9001244133623,170.86064096570868,174.48752127305187,0.0037189599229726206
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,92,177.92201768307447,177.62826065294067,168.390699125998,171.2456991336468,175.0906318692389,0.005991093976282984
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,93,177.7549318261198,178.11607023866299,167.73852021867575,171.88278762607942,175.91506955965113,0.006860703226373086
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,94,178.07194291363297,178.5064445170793,166.91789231512135,172.78372084464192,176.97064900744314,0.007461803383196869
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,95,178.59903180627174,178.67331804066455,165.98965008848978,173.857613241725,178.2027114170099,0.008353449690642917
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,96,179.1556019564762,178.85398632151652,165.1764185013167,174.93494581870098,179.36106213134812,0.00785492834819625
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,97,179.87122337532494,177.90659803912695,164.4582885499853,175.7399005355258,179.48775799274827,0.0071180409994091995
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,98,179.45280559532094,176.54488196069096,163.88447720705847,176.30871338502027,178.45452593455508,0.0064532847479398135
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,99,178.87685926066015,174.6049849398456,163.4680707710817,176.4919630890101,177.686513462494,0.005894562648571878
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,100,178.1412180380785,172.6243314947783,163.18668884602974,176.24209604271178,177.19512776890897,0.005008290678470332
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,101,177.53369075743993,170.41399948371432,162.86113314492346,175.7724468591559,176.73237425143944,0.005427563328211998
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,102,177.1808912831872,168.69708355569244,162.62938070367053,175.14833254527292,176.49259804054705,0.004370081341377497
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,103,177.11763924384726,167.79707796167057,162.53643026469572,174.40211418103198,176.39626807362382,0.004792210787197636
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,104,177.4346720749503,167.7809168570343,162.4911650981653,173.6811438246758,176.29400489556755,0.005105415847350955
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,105,177.92264163507616,168.1553011427625,162.4921802095024,173.09303042195822,176.17139616921366,0.006374129637414153
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,106,178.19681386470694,168.70576607743695,162.63916338201255,172.55716106713083,176.13869827974503,0.006962491264303408
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,107,178.23067913608483,169.69386353485683,162.8130517505901,172.27964711019405,176.1197274732756,0.0076037792659557025
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,108,177.94786811874744,170.4990993219377,162.94094507872032,172.0292859677616,176.14728424936487,0.007496881302226472
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,109,177.54019511390837,171.11325197435366,163.1907272663595,171.82407637200777,176.23736400910738,0.007462274651754121
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,110,177.10016162006676,171.65195680677283,163.48801905908726,171.58015282139186,176.44468209943466,0.006211755636220966
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,111,176.56291620406498,172.3520182268263,163.7298817769603,171.3480840255337,176.7219499683011,0.005651544146621172
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,112,176.23845700765804,173.0021193082626,164.13178744137636,171.08139647569328,177.19062863553162,0.006625546682761859
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,113,176.4086336268249,173.33329780797231,164.8366262057904,170.71961704258095,177.91851514499044,0.009307827476247097
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,114,176.87402354939928,173.4214563065925,165.73083586448794,170.20301913433906,178.88741424890324,0.011308917524546134
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,115,177.45151084881815,173.43600068483207,166.79163088935954,169.53376724238356,179.93849973873972,0.01091749776963662
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,116,178.11494005131064,173.3257549737599,168.12770396313596,168.76857037660494,178.57536920943699,0.009238755837223197
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,117,178.73761204599467,173.06047310486684,169.40193795234663,167.88733765023372,177.18739590951094,0.007928042169691044
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,118,178.80825916682033,172.9370650285733,170.20805312612453,167.2359361161899,176.02607132375482,0.007428177501637131
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,119,178.44828892799364,173.05387089672703,170.82363044309807,166.69045636655125,174.94600217590047,0.00625707010812889
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,120,177.87482649762728,173.35027868305596,171.24041634562334,166.5063900493873,174.0879711154622,0.0063642734620059736
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,121,177.05185749704899,173.73463468573567,171.3308953842211,166.3707366552425,173.35554740714576,0.0075658076071428906
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,122,176.03022330531599,174.2926952452944,171.21818497094725,166.52383197719197,172.8337162310893,0.005989939357018553
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,123,175.1933219036869,174.84631564133693,171.2355217679989,166.59079574215113,172.36118763329858,0.005103132680361263
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,124,174.59838432544734,175.22675983883823,171.1994796391711,166.72500190211417,172.0530758574917,0.004694626522865242
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,125,174.15814537496988,175.4735904792067,171.15884040796902,166.87367948143162,171.82382257266488,0.004645126892356791
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,126,174.08257721327786,175.67995429851177,171.2387367378167,167.305498698839,171.75192270518656,0.005022020806809328
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,127,174.26667237589996,175.79503009497316,171.43166594643534,167.82308473203025,171.80165775897675,0.005336862950146695
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,128,174.59406430611128,175.9173828858895,171.56242984295085,168.62454500244237,172.0135351857475,0.005893235847475873
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,129,174.91714872548587,176.0451081002932,171.57667626164022,169.57142779751783,172.3560831523756,0.005627169228538102
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,130,175.36151874235773,176.06614422308758,171.32728855557892,170.61857709806145,172.84824658293286,0.005813992944365018
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,131,175.73644141190417,175.84208776640074,170.84212900572498,171.53695348665508,173.45195556925606,0.005133903181634362
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,132,176.0733912358682,175.51247384364396,170.15908924867855,172.3516082945696,174.11474877557137,0.003903578642962085
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,133,176.2716151025303,175.12764566017822,169.38754983083166,173.0306592950148,174.8333535252704,0.004350132320199306
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,134,176.57237190344594,174.78051864700456,168.5343492093331,173.68343055421468,175.6371373264942,0.005931845571349735
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,135,176.753214202999,174.28985104563466,167.68996119280172,174.22088889487094,176.4814710309245,0.007351890609086326
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,136,176.9379663612506,173.66183456049785,166.7190297125337,174.73734575034425,177.454953956822,0.008228385944532604
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,137,177.66909980165076,172.6684691652216,165.7838808540922,175.00102589306448,178.44099058331022,0.008657101896971994
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,138,178.5701567450883,171.05212960029843,164.99513265599748,174.98766028979225,179.40366944602906,0.007942756481041681
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,139,179.40716916805027,168.45764230486716,164.433902983119,174.44492166636778,179.72647702332634,0.008374062639086102
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,140,179.7335281986359,165.2650398038562,164.17693411584517,173.48285544531137,178.97395577317954,0.007355171720074295
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,141,178.8582879779213,161.49545896638597,164.41817478990316,172.00274511832657,178.49533324437107,0.006269106258803972
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,142,178.46538681265162,157.76244763805002,164.88186655027673,170.3243839394412,178.14981043935694,0.00613276079999049
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,143,178.20181701581598,154.42534109972925,165.35124408756315,168.47861747505632,177.89782763483322,0.0059103322825890476
WhatsApp Video 2025-10-12 at 9.49.14 PM.mp4,144,177.98083444991212,152.6808277220104,165.78636196727822,167.12310220090646,177.71211528114975,0.00536553930058722
