video,frame,knee_left,knee_right,hip_left,hip_right,trunk_angle,motion_energy
WhatsApp Video 2025-10-12 at 9.49.12 PM.mp4,0,93.59923847022314,95.83827972571066,87.40616686605809,85.50775382979805,176.85433989824864,0.0
WhatsApp Video 2025-10-12 at 9.49.12 PM.mp4,1,94.33565017528409,97.41749798926007,87.77238291520851,87.18051675153784,176.97406179978637,0.0006599367699926997
WhatsApp Video 2025-10-12 at 9.49.12 PM.mp4,2,94.83164632864488,98.94738188626252,88.05065216675918,88.81035328181423,177.06562431412212,0.0008541088541660946
WhatsApp Video 2025-10-12 at 9.49.12 PM.mp4,3,95.75498353967173,102.03427286865676,88.43758683254246,92.14581733155153,177.25911805944472,0.001665199276530272
WhatsApp Video 2025-10-12 at 9.49.12 PM.mp4,4,96.1692099099252,103.69453925478248,88.56515353965617,94.03944131819574,177.43105209842682,0.0028339663756019088
WhatsApp Video 2025-10-12 at 9.49.12 PM.mp4,5,96.65329535096998,105.19985479774206,88.87783214210002,95.7616709314642,177.60438744269646,0.004870232738992038
WhatsApp Video 2025-10-12 at 9.49.12 PM.mp4,6,97.11045325207273,106.96365141869373,89.24393748988614,97.76921852416973,177.8166438250196,0.006087221367389367
WhatsApp Video 2025-10-12 at 9.49.12 PM.mp4,7,97.60137759455202,109.5079576729876,89.56794179547846,100.69127782474361,178.1492648807398,0.007175469125861029
WhatsApp Video 2025-10-12 at 9.49.12 PM.mp4,8,98.27839154170476,112.40728921341525,90.04543115588845,103.96073508250348,178.5624337231088,0.008147042758918106
WhatsApp Video 2025-10-12 at 9.49.12 PM.mp4,9,98.62667017911934,115.48141380242699,90.36015199268302,107.38219177202055,179.0059250897667,0.009562804882173
WhatsApp Video 2025-10-12 at 9.49.12 PM.mp4,10,98.61243165801862,118.73950057386106,90.5947039741808,110.99007720838708,179.47476182047973,0.010426733997755578
WhatsApp Video 2025-10-12 at 9.49.12 PM.mp4,11,98.76629133128566,121.97226310630957,90.98649793005488,114.48627466564054,179.88035014932726,0.011744457632556632
WhatsApp Video 2025-10-12 at 9.49.12 PM.mp4,12,99.11868777203739,124.10812280746576,91.49189462152006,116.8120620410664,179.7882065827401,0.012039650651668848
WhatsApp Video 2025-10-12 at 9.49.12 PM.mp4,13,99.53420204720118,125.18798262767513,91.99080513862224,118.34227950282727,179.37120374202834,0.011225707864492911
