video,frame,knee_left,knee_right,hip_left,hip_right,trunk_angle,motion_energy
WhatsApp Video 2025-10-12 at 9.49.12 PM (1).mp4,0,116.40858149880908,160.47544813407268,100.45714988339093,145.33783289718912,179.43965586175534,0.0
WhatsApp Video 2025-10-12 at 9.49.12 PM (1).mp4,1,117.7562987287496,162.60317576979406,101.38807377817972,147.45661853164572,179.65251330103865,0.0024243567771343247
WhatsApp Video 2025-10-12 at 9.49.12 PM (1).mp4,2,118.19918289865893,164.29405264128297,101.50782085096478,149.20535773944195,179.86215244510592,0.0021348285205713604
WhatsApp Video 2025-10-12 at 9.49.12 PM (1).mp4,3,120.10451028128483,171.01602476877702,102.63595611754691,155.97123488411526,179.52497693738326,0.004813269436605496
WhatsApp Video 2025-10-12 at 9.49.12 PM (1).mp4,4,120.30167331067884,175.31716144881048,102.37770985279737,160.3865132028671,178.94224849417196,0.005398280761285512
WhatsApp Video 2025-10-12 at 9.49.12 PM (1).mp4,5,120.93462265025916,177.90859214516624,102.53832128514316,166.8745515337399,178.23963316342343,0.007579558669707013
WhatsApp Video 2025-10-12 at 9.49.12 PM (1).mp4,6,122.25733686384268,174.35500991165182,103.40302354071109,170.2869930069707,177.53357839570674,0.007876212242205744
WhatsApp Video 2025-10-12 at 9.49.12 PM (1).mp4,7,124.68090788289469,172.15430727585996,105.28207928451202,172.47240212829757,176.72136144810685,0.008939635519439753
WhatsApp Video 2025-10-12 at 9.49.12 PM (1).mp4,8,127.38456570637494,171.3544160010931,107.49560918008659,173.472798661377,176.07871500045917,0.0065023656062519345
WhatsApp Video 2025-10-12 at 9.49.12 PM (1).mp4,9,131.15735162123315,171.16280175802504,111.05005852551797,173.76912859188175,175.61214991497067,0.006796787430584272
WhatsApp Video 2025-10-12 at 9.49.12 PM (1).mp4,10,134.01396282226864,172.91050496701374,113.91736881569898,172.58580268961833,175.34817463317745,0.005029007686565587
WhatsApp Video 2025-10-12 at 9.49.12 PM (1).mp4,11,137.12871375265266,174.77771746576718,117.47818667734217,170.98560856299653,175.38374802661346,0.003864984453645492
WhatsApp Video 2025-10-12 at 9.49.12 PM (1).mp4,12,139.6632357754042,176.8898428597038,120.66347030216158,168.924366322236,175.67287398857925,0.004518554872235353
WhatsApp Video 2025-10-12 at 9.49.12 PM (1).mp4,13,142.80642700259202,179.95195193482812,124.73146401177759,166.1484533205591,176.0738210019219,0.009517887379617802
WhatsApp Video 2025-10-12 at 9.49.12 PM (1).mp4,14,144.81012594464252,177.02429035375576,127.51359732613989,163.75785826628515,176.40320645309703,0.010301122547318863
WhatsApp Video 2025-10-12 at 9.49.12 PM (1).mp4,15,147.35644238667038,174.18945448925044,130.93279641165748,161.55737495465547,176.84635307895,0.015360755449694575
