video,frame,nx_0,ny_0,nx_1,ny_1,nx_2,ny_2,nx_3,ny_3,nx_4,ny_4,nx_5,ny_5,nx_6,ny_6,nx_7,ny_7,nx_8,ny_8,nx_9,ny_9,nx_10,ny_10,nx_11,ny_11,nx_12,ny_12,nx_13,ny_13,nx_14,ny_14,nx_15,ny_15,nx_16,ny_16,nx_17,ny_17,nx_18,ny_18,nx_19,ny_19,nx_20,ny_20,nx_21,ny_21,nx_22,ny_22,nx_23,ny_23,nx_24,ny_24,nx_25,ny_25,nx_26,ny_26,nx_27,ny_27,nx_28,ny_28,nx_29,ny_29,nx_30,ny_30,nx_31,ny_31,nx_32,ny_32
Video9,0,0.47081300616264343,0.3415480852127075,0.4797441363334656,0.33901357650756836,0.48456013202667236,0.33970028162002563,0.48885899782180786,0.34027352929115295,0.46922752261161804,0.338931679725647,0.466033399105072,0.339756578207016,0.4610866606235504,0.34066954255104065,0.49841076135635376,0.3472011685371399,0.45892342925071716,0.3501121699810028,0.4800816774368286,0.3560466170310974,0.4683470129966736,0.35658374428749084,0.5410445928573608,0.4011234939098358,0.4221929609775543,0.40840500593185425,0.5604523420333862,0.49604129791259766,0.4080457091331482,0.49162834882736206,0.5343644618988037,0.5465466380119324,0.41079092025756836,0.5194337964057922,0.5429434776306152,0.5751161575317383,0.4370863437652588,0.5296599268913269,0.5283434987068176,0.572888195514679,0.4279214143753052,0.5256483554840088,0.5245818495750427,0.5674217939376831,0.4311862885951996,0.5233577489852905,0.5268495082855225,0.5883378386497498,0.4646297097206116,0.5903924107551575,0.5429736971855164,0.7164962887763977,0.4560399651527405,0.7209943532943726,0.5486288070678711,0.8596855998039246,0.448661744594574,0.8596126437187195,0.5517510771751404,0.8774861693382263,0.4618523418903351,0.8782104253768921,0.5640991926193237,0.9093621969223022,0.4059014916419983,0.910889744758606
Video9,1,0.4922347366809845,0.3451245129108429,0.499571293592453,0.3415362238883972,0.5044560432434082,0.34206876158714294,0.5093198418617249,0.3424200117588043,0.4866260588169098,0.34165075421333313,0.48187923431396484,0.34232839941978455,0.4763031005859375,0.34304124116897583,0.5183546543121338,0.3508656620979309,0.4679252803325653,0.3538251519203186,0.5010329484939575,0.3588128983974457,0.4863194227218628,0.35859957337379456,0.5608118176460266,0.4027360677719116,0.42745035886764526,0.4080089330673218,0.5825126767158508,0.4761500656604767,0.41119682788848877,0.48414722084999084,0.5712335705757141,0.5329758524894714,0.4161892235279083,0.5450983047485352,0.5762418508529663,0.5495413541793823,0.4253523349761963,0.572465181350708,0.5642697811126709,0.548905611038208,0.43185269832611084,0.5728315711021423,0.5580056309700012,0.5364218950271606,0.4385419189929962,0.5657570362091064,0.5351835489273071,0.551768958568573,0.4572443664073944,0.5581602454185486,0.5490939021110535,0.6696851849555969,0.45918023586273193,0.6827134490013123,0.5476617217063904,0.8106358647346497,0.4593031406402588,0.811273992061615,0.5388807654380798,0.8260783553123474,0.467050701379776,0.8255962133407593,0.5693791508674622,0.8595916032791138,0.4517609775066376,0.8648287653923035
Video9,2,0.48879942297935486,0.3431418240070343,0.49667268991470337,0.3391800820827484,0.5022812485694885,0.33986756205558777,0.5076076984405518,0.34037864208221436,0.4807146489620209,0.3386748731136322,0.4756242036819458,0.3390229344367981,0.47016406059265137,0.33948367834091187,0.5154111981391907,0.34791889786720276,0.46155914664268494,0.3479791581630707,0.49891871213912964,0.3526693284511566,0.4804806709289551,0.3531533479690552,0.5593703389167786,0.40043285489082336,0.4171281158924103,0.400617778301239,0.5847485065460205,0.46774914860725403,0.3997595012187958,0.47140127420425415,0.5854118466377258,0.5173519849777222,0.4002782702445984,0.5295364260673523,0.5894283056259155,0.5378345847129822,0.3987029492855072,0.5471876263618469,0.5833139419555664,0.5354174971580505,0.4060611426830292,0.5464940667152405,0.5765954256057739,0.5272957682609558,0.4136512577533722,0.5432307720184326,0.5391172170639038,0.5265273451805115,0.44153550267219543,0.5278595685958862,0.551897406578064,0.6460891962051392,0.45507287979125977,0.6445606350898743,0.5480053424835205,0.7270746231079102,0.46976742148399353,0.7271137833595276,0.5429921746253967,0.733996570110321,0.4770028591156006,0.7363584637641907,0.5602095723152161,0.7702322006225586,0.4800816774368286,0.7699486017227173
Video9,3,0.49806275963783264,0.34602805972099304,0.5036699771881104,0.3406289517879486,0.5087770223617554,0.3409680128097534,0.513396680355072,0.34130552411079407,0.4888072907924652,0.3406367301940918,0.48293015360832214,0.34098178148269653,0.47670501470565796,0.3414859175682068,0.5156254768371582,0.3472980558872223,0.4649483859539032,0.3474927544593811,0.505987823009491,0.3551008999347687,0.48804807662963867,0.35588538646698,0.5605114698410034,0.4006027579307556,0.41887545585632324,0.4029847979545593,0.5868753790855408,0.46659690141677856,0.40286844968795776,0.47389018535614014,0.5888639688491821,0.5188593864440918,0.40840914845466614,0.5302574038505554,0.5924609303474426,0.5366021990776062,0.4079086482524872,0.5492042303085327,0.588492751121521,0.5351277589797974,0.4172455966472626,0.5483807325363159,0.5818541646003723,0.5274146199226379,0.4213431477546692,0.5436407327651978,0.5420578122138977,0.5266823172569275,0.44602617621421814,0.5250398516654968,0.5561309456825256,0.6298241019248962,0.45757320523262024,0.6302369832992554,0.5473088622093201,0.7261486649513245,0.4648939073085785,0.7259803414344788,0.5445350408554077,0.735913872718811,0.4716762602329254,0.7364216446876526,0.5565143823623657,0.7666746973991394,0.4662444293498993,0.7684018611907959
Video9,4,0.4888598322868347,0.35143089294433594,0.497544527053833,0.34263408184051514,0.5024170279502869,0.3426467180252075,0.5076701641082764,0.34285789728164673,0.48046931624412537,0.3429378569126129,0.4744842052459717,0.3431948125362396,0.46779194474220276,0.34371083974838257,0.5154886841773987,0.3472577929496765,0.4567781090736389,0.3490067720413208,0.49990883469581604,0.36152538657188416,0.47789356112480164,0.36252307891845703,0.5586172938346863,0.3963574171066284,0.41723936796188354,0.39912331104278564,0.5788834691047668,0.4596118927001953,0.4025025963783264,0.4637582004070282,0.5892125964164734,0.5112648606300354,0.4052128791809082,0.5175542831420898,0.591643750667572,0.5275933742523193,0.4016055762767792,0.5350135564804077,0.5855351090431213,0.5270114541053772,0.4119032323360443,0.5339232087135315,0.5805854797363281,0.5223906636238098,0.41664913296699524,0.529175877571106,0.536719560623169,0.5187041759490967,0.4476255774497986,0.5186985731124878,0.5509710311889648,0.6140585541725159,0.46104592084884644,0.6146401166915894,0.5475099682807922,0.6994559168815613,0.48075300455093384,0.7005805969238281,0.5403062701225281,0.7113581895828247,0.48964035511016846,0.7118112444877625,0.5587194561958313,0.7461515665054321,0.47816410660743713,0.744066596031189
Video9,5,0.48641645908355713,0.3538641035556793,0.4955311417579651,0.3456045985221863,0.49980899691581726,0.3456532061100006,0.5047038197517395,0.3458994925022125,0.4787566661834717,0.3458694517612457,0.4728524088859558,0.34603604674339294,0.46593257784843445,0.3464820981025696,0.5123109817504883,0.3507116734981537,0.4552675485610962,0.35191935300827026,0.49760210514068604,0.36306509375572205,0.47483742237091064,0.36370423436164856,0.5563825368881226,0.39625677466392517,0.41460660099983215,0.400337815284729,0.5754439830780029,0.45808979868888855,0.40622392296791077,0.4632846713066101,0.5872900485992432,0.507304847240448,0.4041683077812195,0.5136080384254456,0.591949999332428,0.5244647264480591,0.4010217785835266,0.5293160676956177,0.5855745673179626,0.5238708257675171,0.4111575484275818,0.5284179449081421,0.580234944820404,0.5190691947937012,0.4160878360271454,0.5240409970283508,0.5371265411376953,0.5160633325576782,0.4502035975456238,0.5195797085762024,0.5473722219467163,0.6081225275993347,0.45910778641700745,0.6079017519950867,0.5462675094604492,0.6879106760025024,0.47601747512817383,0.6902711391448975,0.5400228500366211,0.6969273090362549,0.4835936427116394,0.6989068984985352,0.5528714060783386,0.7278804183006287,0.46697211265563965,0.7245338559150696
Video9,6,0.4855130910873413,0.3557482957839966,0.4936540424823761,0.34734395146369934,0.497665673494339,0.34751003980636597,0.5026291608810425,0.34789350628852844,0.4771319329738617,0.3471446633338928,0.471233606338501,0.34716254472732544,0.4649692475795746,0.3473362922668457,0.5114375948905945,0.35239171981811523,0.4569368064403534,0.35249820351600647,0.4962315857410431,0.36433377861976624,0.47488611936569214,0.3639555871486664,0.5559557676315308,0.39627805352211,0.4176408350467682,0.4007817804813385,0.5704531073570251,0.45639553666114807,0.4069482684135437,0.4632359743118286,0.5822177529335022,0.5051813721656799,0.40576422214508057,0.5111857056617737,0.5881040096282959,0.5234413146972656,0.4032203257083893,0.5268078446388245,0.5814644694328308,0.5227559804916382,0.41336509585380554,0.525287389755249,0.5762384533882141,0.5178831815719604,0.41797828674316406,0.5205731987953186,0.5384630560874939,0.516657292842865,0.4540615379810333,0.5194726586341858,0.5451120138168335,0.6016727089881897,0.4653099477291107,0.6022900342941284,0.5470224022865295,0.678310215473175,0.47900888323783875,0.6803942322731018,0.5417659878730774,0.6876085996627808,0.48506593704223633,0.6895772218704224,0.5518898963928223,0.7209228873252869,0.47843775153160095,0.7228294014930725
Video9,7,0.48889052867889404,0.35704195499420166,0.495860755443573,0.34956783056259155,0.5002879500389099,0.3495883047580719,0.505746066570282,0.349640429019928,0.4809340834617615,0.349210262298584,0.4752642512321472,0.34900838136672974,0.46871137619018555,0.34881219267845154,0.512012779712677,0.3530498147010803,0.45966506004333496,0.3513442575931549,0.4970684349536896,0.3660588562488556,0.47704818844795227,0.36618632078170776,0.5516935586929321,0.3985842168331146,0.41776901483535767,0.4015558063983917,0.5663058757781982,0.457151859998703,0.40645530819892883,0.4622240960597992,0.5800150632858276,0.5038076043128967,0.4080473482608795,0.5100118517875671,0.5853995084762573,0.5225273370742798,0.4072713553905487,0.5253345370292664,0.5784094929695129,0.5216513872146606,0.4166060984134674,0.5238149166107178,0.5736544132232666,0.5163999199867249,0.4207596778869629,0.5190674066543579,0.5359584093093872,0.5130361914634705,0.4565512239933014,0.5147148370742798,0.5439935326576233,0.6014888286590576,0.4686146080493927,0.601939857006073,0.5445799827575684,0.6767129302024841,0.47641414403915405,0.6777812838554382,0.5395894050598145,0.6860111355781555,0.48253771662712097,0.6867178082466125,0.5502837300300598,0.7166868448257446,0.4751761555671692,0.7218912243843079
Video9,8,0.4904642701148987,0.35789841413497925,0.49687811732292175,0.350921630859375,0.5017476677894592,0.35092467069625854,0.5067286491394043,0.3509534001350403,0.48222118616104126,0.3507010340690613,0.4765665829181671,0.3506172001361847,0.47073104977607727,0.3506776988506317,0.5113111734390259,0.3530653715133667,0.46163973212242126,0.3529539704322815,0.49749597907066345,0.3666718304157257,0.4791658818721771,0.36689892411231995,0.5522646903991699,0.3980127274990082,0.41917937994003296,0.40204936265945435,0.5641711950302124,0.45675086975097656,0.40540534257888794,0.46010133624076843,0.5795992612838745,0.5040938854217529,0.4062856435775757,0.5088923573493958,0.5846768021583557,0.5231264233589172,0.4078591763973236,0.5245793461799622,0.576667308807373,0.5222212076187134,0.41660499572753906,0.5231752991676331,0.5726386904716492,0.517706573009491,0.4197830855846405,0.5185241103172302,0.5360093116760254,0.512315571308136,0.45656803250312805,0.5132812261581421,0.5404462218284607,0.6019174456596375,0.46754756569862366,0.6031507253646851,0.5438104271888733,0.675503134727478,0.4764041006565094,0.67779940366745,0.5373435616493225,0.6839589476585388,0.48262810707092285,0.6856597661972046,0.5507519841194153,0.7142640948295593,0.47378116846084595,0.7155112028121948
Video9,9,0.48812007904052734,0.35656121373176575,0.49495571851730347,0.3498530089855194,0.4995580017566681,0.35005372762680054,0.5045179724693298,0.35028547048568726,0.48076900839805603,0.3492816686630249,0.47542983293533325,0.3491789698600769,0.46975529193878174,0.34923064708709717,0.5108075737953186,0.3535255789756775,0.46224245429039,0.35330379009246826,0.49655404686927795,0.3645622432231903,0.47770628333091736,0.36431872844696045,0.5532984137535095,0.3994893431663513,0.4223286807537079,0.402637779712677,0.5667523741722107,0.4553198218345642,0.4048614501953125,0.4604646563529968,0.580630362033844,0.5023534297943115,0.40766414999961853,0.50887531042099,0.5849681496620178,0.520769476890564,0.41018161177635193,0.5254793763160706,0.5767125487327576,0.5197566747665405,0.4180149734020233,0.5238637328147888,0.572750449180603,0.5149505138397217,0.4203556776046753,0.5190014839172363,0.536165177822113,0.5143857002258301,0.4568321704864502,0.5157448053359985,0.5413002371788025,0.602885365486145,0.46743282675743103,0.6036401987075806,0.5441572070121765,0.6752283573150635,0.4765503406524658,0.6775960922241211,0.5376667380332947,0.6835682988166809,0.48196348547935486,0.6853960156440735,0.5522008538246155,0.712621808052063,0.4751916527748108,0.7135318517684937
